[2026-07-31 10:03:03.171] [剩余时间: 300秒] AIN1:62516, AIN2:50547, AIN3:61131, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:36.700] [剩余时间: 146秒] AIN1:54687, AIN2:44852, AIN3:62170, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:36.735] [剩余时间: 146秒] AIN1:54687, AIN2:43580, AIN3:62170, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:36.785] [剩余时间: 146秒] AIN1:54687, AIN2:43580, AIN3:62170, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:36.837] [剩余时间: 146秒] AIN1:54687, AIN2:43580, AIN3:62170, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:36.938] [剩余时间: 146秒] AIN1:54687, AIN2:43580, AIN3:62170, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:36.990] [剩余时间: 146秒] AIN1:54687, AIN2:43580, AIN3:62170, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:37.036] [剩余时间: 146秒] AIN1:54687, AIN2:43580, AIN3:62170, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:37.088] [剩余时间: 146秒] AIN1:54687, AIN2:43580, AIN3:62170, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:37.133] [剩余时间: 146秒] AIN1:54687, AIN2:43580, AIN3:62170, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:37.187] [剩余时间: 145秒] AIN1:54687, AIN2:43580, AIN3:62170, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:37.224] [剩余时间: 145秒] AIN1:54687, AIN2:43580, AIN3:62170, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:37.272] [剩余时间: 145秒] AIN1:54433, AIN2:43580, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:37.317] [剩余时间: 145秒] AIN1:54433, AIN2:43750, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:37.367] [剩余时间: 145秒] AIN1:54433, AIN2:43750, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:37.411] [剩余时间: 145秒] AIN1:54433, AIN2:43750, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:37.463] [剩余时间: 145秒] AIN1:54433, AIN2:43750, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:37.514] [剩余时间: 145秒] AIN1:54433, AIN2:43750, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:37.562] [剩余时间: 145秒] AIN1:54433, AIN2:43750, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:37.615] [剩余时间: 145秒] AIN1:54433, AIN2:43750, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:37.661] [剩余时间: 145秒] AIN1:54433, AIN2:43750, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:37.745] [剩余时间: 145秒] AIN1:54433, AIN2:43750, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:37.782] [剩余时间: 145秒] AIN1:54433, AIN2:43750, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:37.832] [剩余时间: 145秒] AIN1:63703, AIN2:43750, AIN3:65534, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:37.879] [剩余时间: 145秒] AIN1:63703, AIN2:43580, AIN3:65534, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:37.932] [剩余时间: 145秒] AIN1:63703, AIN2:43580, AIN3:65534, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:37.982] [剩余时间: 145秒] AIN1:63703, AIN2:43580, AIN3:65534, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:38.029] [剩余时间: 145秒] AIN1:63703, AIN2:43580, AIN3:65534, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:38.079] [剩余时间: 145秒] AIN1:63703, AIN2:43580, AIN3:65534, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:38.129] [剩余时间: 145秒] AIN1:63703, AIN2:43580, AIN3:65534, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:38.181] [剩余时间: 144秒] AIN1:63703, AIN2:43580, AIN3:65534, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:38.220] [剩余时间: 144秒] AIN1:63703, AIN2:43580, AIN3:65534, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:38.268] [剩余时间: 144秒] AIN1:63703, AIN2:43580, AIN3:65534, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:38.314] [剩余时间: 144秒] AIN1:63703, AIN2:43580, AIN3:65534, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:38.365] [剩余时间: 144秒] AIN1:63703, AIN2:43580, AIN3:61873, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:38.422] [剩余时间: 144秒] AIN1:54348, AIN2:50943, AIN3:61873, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:38.467] [剩余时间: 144秒] AIN1:54348, AIN2:50943, AIN3:61873, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:38.530] [剩余时间: 144秒] AIN1:54348, AIN2:50943, AIN3:61873, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:38.578] [剩余时间: 144秒] AIN1:54348, AIN2:50943, AIN3:61873, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:38.627] [剩余时间: 144秒] AIN1:54348, AIN2:50943, AIN3:61873, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:38.677] [剩余时间: 144秒] AIN1:54348, AIN2:50943, AIN3:61873, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:38.717] [剩余时间: 144秒] AIN1:54348, AIN2:50943, AIN3:61873, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:38.755] [剩余时间: 144秒] AIN1:54348, AIN2:50943, AIN3:61873, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:38.804] [剩余时间: 144秒] AIN1:54348, AIN2:50943, AIN3:61873, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:38.856] [剩余时间: 144秒] AIN1:54348, AIN2:50943, AIN3:61873, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:38.907] [剩余时间: 144秒] AIN1:54348, AIN2:50943, AIN3:61873, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:38.956] [剩余时间: 144秒] AIN1:54772, AIN2:50943, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:39.004] [剩余时间: 144秒] AIN1:54772, AIN2:38207, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:39.054] [剩余时间: 144秒] AIN1:54772, AIN2:38207, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:39.105] [剩余时间: 144秒] AIN1:54772, AIN2:38207, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:39.151] [剩余时间: 144秒] AIN1:54772, AIN2:38207, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:39.210] [剩余时间: 143秒] AIN1:54772, AIN2:38207, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:39.250] [剩余时间: 143秒] AIN1:54772, AIN2:38207, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:39.327] [剩余时间: 143秒] AIN1:54772, AIN2:38207, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:39.370] [剩余时间: 143秒] AIN1:54772, AIN2:38207, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:39.420] [剩余时间: 143秒] AIN1:54772, AIN2:38207, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:39.466] [剩余时间: 143秒] AIN1:54772, AIN2:38207, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:39.516] [剩余时间: 143秒] AIN1:54603, AIN2:38207, AIN3:61131, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:39.562] [剩余时间: 143秒] AIN1:54603, AIN2:50547, AIN3:61131, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:39.613] [剩余时间: 143秒] AIN1:54603, AIN2:50547, AIN3:61131, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:39.664] [剩余时间: 143秒] AIN1:54603, AIN2:50547, AIN3:61131, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:39.712] [剩余时间: 143秒] AIN1:54603, AIN2:50547, AIN3:61131, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:39.747] [剩余时间: 143秒] AIN1:54603, AIN2:50547, AIN3:61131, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:39.795] [剩余时间: 143秒] AIN1:54603, AIN2:50547, AIN3:61131, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:39.840] [剩余时间: 143秒] AIN1:54603, AIN2:50547, AIN3:61131, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:39.891] [剩余时间: 143秒] AIN1:54603, AIN2:50547, AIN3:61131, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:39.938] [剩余时间: 143秒] AIN1:54603, AIN2:50547, AIN3:61131, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:39.992] [剩余时间: 143秒] AIN1:54603, AIN2:50547, AIN3:61131, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:40.041] [剩余时间: 143秒] AIN1:54603, AIN2:50547, AIN3:61131, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:40.127] [剩余时间: 143秒] AIN1:60043, AIN2:42224, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:40.176] [剩余时间: 142秒] AIN1:60043, AIN2:42224, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:40.222] [剩余时间: 142秒] AIN1:60043, AIN2:42224, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:40.260] [剩余时间: 142秒] AIN1:60043, AIN2:42224, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:40.306] [剩余时间: 142秒] AIN1:60043, AIN2:42224, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:40.374] [剩余时间: 142秒] AIN1:60043, AIN2:42224, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:40.425] [剩余时间: 142秒] AIN1:60043, AIN2:42224, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:40.477] [剩余时间: 142秒] AIN1:60043, AIN2:42224, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:40.526] [剩余时间: 142秒] AIN1:60043, AIN2:42224, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:40.580] [剩余时间: 142秒] AIN1:60043, AIN2:42224, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:40.630] [剩余时间: 142秒] AIN1:54433, AIN2:42224, AIN3:61131, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:40.679] [剩余时间: 142秒] AIN1:54433, AIN2:38281, AIN3:61131, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:40.730] [剩余时间: 142秒] AIN1:54433, AIN2:38281, AIN3:61131, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:40.767] [剩余时间: 142秒] AIN1:54433, AIN2:38281, AIN3:61131, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:40.818] [剩余时间: 142秒] AIN1:54433, AIN2:38281, AIN3:61131, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:40.871] [剩余时间: 142秒] AIN1:54433, AIN2:38281, AIN3:61131, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:40.928] [剩余时间: 142秒] AIN1:54433, AIN2:38281, AIN3:61131, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:40.975] [剩余时间: 142秒] AIN1:54433, AIN2:38281, AIN3:61131, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:41.020] [剩余时间: 142秒] AIN1:54433, AIN2:38281, AIN3:61131, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:41.073] [剩余时间: 142秒] AIN1:54433, AIN2:38281, AIN3:61131, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:41.125] [剩余时间: 142秒] AIN1:54433, AIN2:38281, AIN3:61131, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:41.175] [剩余时间: 141秒] AIN1:54433, AIN2:38281, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:41.221] [剩余时间: 141秒] AIN1:54687, AIN2:43665, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:41.255] [剩余时间: 141秒] AIN1:54687, AIN2:43665, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:41.304] [剩余时间: 141秒] AIN1:54687, AIN2:43665, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:41.358] [剩余时间: 141秒] AIN1:54687, AIN2:43665, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:41.408] [剩余时间: 141秒] AIN1:54687, AIN2:43665, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:41.454] [剩余时间: 141秒] AIN1:54687, AIN2:43665, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:41.502] [剩余时间: 141秒] AIN1:54687, AIN2:43665, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:41.549] [剩余时间: 141秒] AIN1:54687, AIN2:43665, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:41.600] [剩余时间: 141秒] AIN1:54687, AIN2:43665, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:41.647] [剩余时间: 141秒] AIN1:54687, AIN2:43665, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:41.743] [剩余时间: 141秒] AIN1:54687, AIN2:43665, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:41.778] [剩余时间: 141秒] AIN1:65534, AIN2:52426, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:41.825] [剩余时间: 141秒] AIN1:65534, AIN2:52426, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:41.872] [剩余时间: 141秒] AIN1:65534, AIN2:52426, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:41.920] [剩余时间: 141秒] AIN1:65534, AIN2:52426, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:41.965] [剩余时间: 141秒] AIN1:65534, AIN2:52426, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:42.013] [剩余时间: 141秒] AIN1:65534, AIN2:52426, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:42.062] [剩余时间: 141秒] AIN1:65534, AIN2:52426, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:42.111] [剩余时间: 141秒] AIN1:65534, AIN2:52426, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:42.158] [剩余时间: 141秒] AIN1:65534, AIN2:52426, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:42.210] [剩余时间: 140秒] AIN1:65534, AIN2:52426, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:42.248] [剩余时间: 140秒] AIN1:65534, AIN2:52426, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:42.296] [剩余时间: 140秒] AIN1:65534, AIN2:52426, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:42.342] [剩余时间: 140秒] AIN1:54433, AIN2:43495, AIN3:62022, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:42.396] [剩余时间: 140秒] AIN1:54433, AIN2:43495, AIN3:62022, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:42.448] [剩余时间: 140秒] AIN1:54433, AIN2:43495, AIN3:62022, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:42.527] [剩余时间: 140秒] AIN1:54433, AIN2:43495, AIN3:62022, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:42.576] [剩余时间: 140秒] AIN1:54433, AIN2:43495, AIN3:62022, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:42.622] [剩余时间: 140秒] AIN1:54433, AIN2:43495, AIN3:62022, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:42.672] [剩余时间: 140秒] AIN1:54433, AIN2:43495, AIN3:62022, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:42.721] [剩余时间: 140秒] AIN1:54433, AIN2:43495, AIN3:62022, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:42.760] [剩余时间: 140秒] AIN1:54433, AIN2:43495, AIN3:62022, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:42.810] [剩余时间: 140秒] AIN1:54433, AIN2:43495, AIN3:62022, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:42.860] [剩余时间: 140秒] AIN1:54433, AIN2:43495, AIN3:61428, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:42.906] [剩余时间: 140秒] AIN1:63604, AIN2:43326, AIN3:61428, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:42.957] [剩余时间: 140秒] AIN1:63604, AIN2:43326, AIN3:61428, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:43.009] [剩余时间: 140秒] AIN1:63604, AIN2:43326, AIN3:61428, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:43.056] [剩余时间: 140秒] AIN1:63604, AIN2:43326, AIN3:61428, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:43.104] [剩余时间: 140秒] AIN1:63604, AIN2:43326, AIN3:61428, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:43.151] [剩余时间: 140秒] AIN1:63604, AIN2:43326, AIN3:61428, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:43.207] [剩余时间: 139秒] AIN1:63604, AIN2:43326, AIN3:61428, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:43.247] [剩余时间: 139秒] AIN1:63604, AIN2:43326, AIN3:61428, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:43.290] [剩余时间: 139秒] AIN1:63604, AIN2:43326, AIN3:61428, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:43.338] [剩余时间: 139秒] AIN1:63604, AIN2:43326, AIN3:61428, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:43.386] [剩余时间: 139秒] AIN1:63604, AIN2:43326, AIN3:61428, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:43.434] [剩余时间: 139秒] AIN1:63604, AIN2:43326, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:43.479] [剩余时间: 139秒] AIN1:54518, AIN2:65534, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:43.540] [剩余时间: 139秒] AIN1:54518, AIN2:65534, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:05:43.589] [剩余时间: 139秒] AIN1:54518, AIN2:65534, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
